9.998537302017211914e-01,1.080875396728515625e-01,-8.049815893173217773e-03,-1.284923553466796875e-01,2.604719996452331543e-02,4.260443150997161865e-03
-5.345344543457031250e-03,9.971065521240234375e-01,-2.173184603452682495e-01,-1.679730415344238281e-02,2.113020718097686768e-01,-3.038160502910614014e-04
-2.985708415508270264e-04,1.454596221446990967e-02,9.896024465560913086e-01,3.042420148849487305e-01,-3.267741948366165161e-02,-1.228523254394531250e-02
6.806850433349609375e-05,3.163591027259826660e-04,-5.296590924263000488e-02,9.638959169387817383e-01,-3.174847364425659180e-01,-5.064094066619873047e-02
1.254752278327941895e-04,-1.255828887224197388e-03,1.776520162820816040e-03,9.898343682289123535e-02,7.721723318099975586e-01,-1.382336020469665527e-02
-6.510904058814048767e-04,6.692914757877588272e-04,-1.141408458352088928e-03,-4.943585395812988281e-02,7.452227920293807983e-02,1.357682421803474426e-02
