time,v_potential,w_recovery,I_ext
6.800000190734863,1.9331855773925781,0.3335164785385132,0.7444661855697632
6.900000095367432,1.926758050918579,0.35236138105392456,0.7454633712768555
7.0,1.9202966690063477,0.3710346817970276,0.7463624477386475
7.099999904632568,1.9138039350509644,0.38953718543052673,0.747162938117981
7.200000286102295,1.9072787761688232,0.40786975622177124,0.7478646039962769
7.300000190734863,1.9007188081741333,0.4260331392288208,0.7484670877456665
7.400000095367432,1.8941230773925781,0.4440282881259918,0.7489702105522156
7.5,1.887492299079895,0.4618558883666992,0.749373733997345
7.599999904632568,1.8808280229568481,0.4795166850090027,0.7496775388717651
7.700000286102295,1.8741281032562256,0.49701154232025146,0.7498814463615417
7.800000190734863,1.867389440536499,0.5143412351608276,0.7499854564666748
7.900000095367432,1.8606104850769043,0.5315064787864685,0.74998939037323
8.0,1.8537918329238892,0.5485079884529114,0.7498934268951416
8.100000381469727,1.8469345569610596,0.5653465390205383,0.7496974468231201
8.199999809265137,1.840036392211914,0.5820226669311523,0.7494015693664551
8.300000190734863,1.8330944776535034,0.5985373258590698,0.7490059733390808
8.40000057220459,1.8261070251464844,0.6148912310600281,0.7485107779502869
8.5,1.8190735578536987,0.6310847401618958,0.7479162216186523
8.600000381469727,1.8119947910308838,0.6471187472343445,0.7472224235534668
8.699999809265137,1.804869294166565,0.6629936695098877,0.7464298009872437
8.800000190734863,1.7976938486099243,0.678710401058197,0.745538592338562
8.90000057220459,1.790466547012329,0.6942695379257202,0.7445491552352905
9.0,1.783186435699463,0.7096714973449707,0.7434619069099426
9.100000381469727,1.7758532762527466,0.7249169945716858,0.7422772645950317
9.199999809265137,1.768466830253601,0.7400063872337341,0.7409957647323608
9.300000190734863,1.7610238790512085,0.7549404501914978,0.7396178245544434
9.40000057220459,1.7535218000411987,0.7697197198867798,0.738144040107727
9.5,1.745958924293518,0.7843445539474487,0.7365750074386597
9.600000381469727,1.7383345365524292,0.7988156676292419,0.7349113821983337
9.699999809265137,1.7306486368179321,0.8131332397460938,0.733153760433197
9.800000190734863,1.7228989601135254,0.8272980451583862,0.7313028573989868
9.90000057220459,1.7150824069976807,0.8413103818893433,0.72935950756073
10.0,1.707196831703186,0.8551706671714783,0.727324366569519
10.100000381469727,1.6992403268814087,0.8688795566558838,0.7251982688903809
10.199999809265137,1.6912119388580322,0.8824371099472046,0.7229821681976318
10.300000190734863,1.6831107139587402,0.8958438038825989,0.720676839351654
10.40000057220459,1.6749334335327148,0.9091001152992249,0.7182832360267639
10.5,1.6666773557662964,0.9222062826156616,0.7158023118972778
10.600000381469727,1.6583397388458252,0.9351627826690674,0.7132351398468018
10.699999809265137,1.649918794631958,0.9479697942733765,0.7105826139450073
10.800000190734863,1.6414128541946411,0.9606277346611023,0.7078458666801453
10.90000057220459,1.6328201293945312,0.9731365442276001,0.7050259709358215
11.0,1.624137282371521,0.9854965806007385,0.7021241188049316
11.100000381469727,1.615360975265503,0.9977083206176758,0.6991413831710815
11.199999809265137,1.6064882278442383,1.009771704673767,0.6960790157318115
11.300000190734863,1.597516417503357,1.0216871500015259,0.6929381489753723
11.40000057220459,1.5884426832199097,1.0334546566009521,0.6897201538085938
11.5,1.5792646408081055,1.0450741052627563,0.6864262819290161
11.600000381469727,1.5699784755706787,1.0565458536148071,0.6830578446388245
11.699999809265137,1.5605803728103638,1.0678699016571045,0.6796162128448486
11.800000190734863,1.5510661602020264,1.079046368598938,0.6761026978492737
11.90000057220459,1.5414321422576904,1.0900752544403076,0.6725187301635742
12.0,1.5316747426986694,1.1009563207626343,0.6688657999038696
12.100000381469727,1.5217900276184082,1.111689805984497,0.6651452779769897
12.199999809265137,1.5117735862731934,1.1222752332687378,0.6613587141036987
12.300000190734863,1.5016202926635742,1.1327128410339355,0.6575076580047607
12.40000057220459,1.4913251399993896,1.1430023908615112,0.6535935401916504
12.5,1.4808831214904785,1.1531435251235962,0.6496180295944214
12.600000381469727,1.4702883958816528,1.1631362438201904,0.6455826163291931
12.699999809265137,1.4595352411270142,1.1729799509048462,0.6414890885353088
12.800000190734863,1.4486173391342163,1.1826746463775635,0.6373388171195984
12.90000057220459,1.4375278949737549,1.192219614982605,0.6331337094306946
13.0,1.426260232925415,1.2016143798828125,0.6288753151893616
13.100000381469727,1.4148069620132446,1.2108588218688965,0.6245653629302979
13.199999809265137,1.403160572052002,1.21995210647583,0.6202056407928467
13.300000190734863,1.3913122415542603,1.228893756866455,0.6157978177070618
13.40000057220459,1.3792529106140137,1.2376830577850342,0.6113436222076416
13.5,1.3669726848602295,1.2463191747665405,0.606844961643219
13.600000381469727,1.3544604778289795,1.2548015117645264,0.6023035049438477
13.699999809265137,1.3417049646377563,1.2631288766860962,0.5977212190628052
13.800000190734863,1.328694462776184,1.2713004350662231,0.5930997729301453
13.90000057220459,1.315416693687439,1.2793149948120117,0.588441014289856
14.0,1.3018580675125122,1.287171483039856,0.5837470293045044
14.100000381469727,1.2880032062530518,1.2948685884475708,0.5790194272994995
14.199999809265137,1.2738356590270996,1.302404761314392,0.5742603540420532
14.300000190734863,1.259337067604065,1.3097785711288452,0.5694714784622192
14.40000057220459,1.244488000869751,1.3169883489608765,0.5646548271179199
14.5,1.2292667627334595,1.324032187461853,0.5598123073577881
14.600000381469727,1.213651180267334,1.3309082984924316,0.5549458861351013
14.699999809265137,1.1976176500320435,1.3376142978668213,0.5500574707984924
14.800000190734863,1.181138515472412,1.3441479206085205,0.5451490879058838
14.90000057220459,1.1641836166381836,1.3505066633224487,0.5402225255966187
15.0,1.146719217300415,1.3566874265670776,0.5352799892425537
15.100000381469727,1.1287082433700562,1.362687349319458,0.5303232669830322
15.199999809265137,1.1101107597351074,1.3685030937194824,0.5253545045852661
15.300000190734863,1.0908807516098022,1.3741308450698853,0.5203754901885986
15.40000057220459,1.0709693431854248,1.3795667886734009,0.5153883695602417
15.5,1.050324559211731,1.3848063945770264,0.5103951096534729
15.600000381469727,1.0288848876953125,1.3898448944091797,0.5053977370262146
15.699999809265137,1.0065804719924927,1.394676923751831,0.5003981590270996
15.800000190734863,0.9833315014839172,1.399296522140503,0.4953984022140503
15.90000057220459,0.9590499401092529,1.403696894645691,0.490400493144989
16.0,0.9336383938789368,1.407871127128601,0.48540645837783813
16.100000381469727,0.9069818258285522,1.4118112325668335,0.48041823506355286
16.200000762939453,0.8789490461349487,1.4155079126358032,0.47543779015541077
16.30000114440918,0.8494131565093994,1.4189519882202148,0.4704672396183014
16.399999618530273,0.8182164430618286,1.4221324920654297,0.4655085504055023
16.5,0.785166323184967,1.4250370264053345,0.460563600063324
16.600000381469727,0.7500384449958801,1.4276511669158936,0.45563435554504395
16.700000762939453,0.7125750184059143,1.429958701133728,0.45072293281555176
16.80000114440918,0.6724847555160522,1.4319419860839844,0.44583114981651306
16.899999618530273,0.6294443607330322,1.4335812330245972,0.44096121191978455
17.0,0.5830779671669006,1.4348543882369995,0.43611469864845276
17.100000381469727,0.5329358577728271,1.4357351064682007,0.4312938153743744
17.200000762939453,0.4785020351409912,1.436193585395813,0.4265003502368927
17.30000114440918,0.4191811680793762,1.4361958503723145,0.42173635959625244
17.399999618530273,0.3542935848236084,1.4357032775878906,0.41700369119644165
17.5,0.28306087851524353,1.4346717596054077,0.41230419278144836
17.600000381469727,0.2046148180961609,1.433050513267517,0.4076397120952606
17.700000762939453,0.11800068616867065,1.4307820796966553,0.403012216091156
17.80000114440918,0.02220912277698517,1.427801489830017,0.39842352271080017
17.899999618530273,-0.08375632017850876,1.4240361452102661,0.3938755393028259
18.0,-0.20079945027828217,1.4194060564041138,0.3893698453903198
18.100000381469727,-0.3295207917690277,1.4138258695602417,0.3849084973335266
18.200000762939453,-0.4700124263763428,1.4072076082229614,0.3804931640625
18.30000114440918,-0.6215212345123291,1.3994661569595337,0.3761255741119385
18.399999618530273,-0.782109260559082,1.3905283212661743,0.37180766463279724
18.5,-0.9484172463417053,1.3803409337997437,0.36754095554351807
18.600000381469727,-1.1156705617904663,1.3688852787017822,0.3633272349834442
18.700000762939453,-1.278053879737854,1.3561841249465942,0.3591681122779846
18.80000114440918,-1.4295955896377563,1.3423086404800415,0.35506540536880493
18.899999618530273,-1.5651895999908447,1.3273742198944092,0.3510206937789917
