-3.735614518518559635e-05
-6.890609074616804719e-05
-6.961951294215396047e-05
8.413252362515777349e-05
7.553529576398432255e-05
9.100449824472889304e-05
8.238405280280858278e-05
-9.127854718826711178e-05
6.541262700920924544e-05
8.713365969015285373e-05
